"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.394595753E2,9.624999948E-4,1.815000027E-1,-2.667500079E-2
1.394620189E2,2.172499895E-2,6.655000150E-2,-4.991250113E-2
1.394644624E2,5.224999785E-2,1.484999955E-1,-9.267500043E-2
1.394669061E2,6.324999779E-2,1.935999990E-1,-1.084875017E-1
1.394693497E2,8.277499676E-2,1.472624987E-1,-1.097249985E-1
1.394717932E2,7.919999957E-2,3.602499887E-2,-1.256749928E-1
1.394742368E2,9.624999762E-2,3.602499887E-2,-1.476749927E-1
1.394766804E2,1.109625027E-1,2.035000026E-1,-1.414874941E-1
1.394791241E2,1.597750038E-1,1.960749924E-1,-9.996250272E-2
1.394815676E2,1.867250055E-1,5.321250111E-2,-5.967500061E-2
1.394840112E2,1.512500048E-1,5.197500065E-2,-6.338749826E-2
1.394864547E2,9.748750180E-2,1.912624985E-1,-8.291249722E-2
1.394888984E2,1.072499976E-1,1.277374923E-1,-5.967500061E-2
1.394913420E2,1.060125008E-1,-1.068374962E-1,5.087499972E-3
1.394937854E2,1.072499976E-1,-1.703625023E-1,8.799999952E-3
1.394962291E2,1.255374998E-1,8.002500236E-2,-1.443750039E-2
1.394986727E2,1.145374998E-1,1.960749924E-1,8.799999952E-3
1.395011162E2,5.719999969E-2,-6.049999967E-2,4.784999788E-2
1.395035599E2,4.743750021E-2,-7.878749818E-2,4.289999977E-2
1.395060035E2,-1.127499994E-2,4.344999790E-2,1.237499993E-2
1.395084472E2,-8.799999952E-3,2.180749923E-1,1.003750041E-2
1.395108907E2,5.912499968E-3,6.049999967E-2,6.984999776E-2
1.395133343E2,-8.799999952E-3,-1.777874976E-1,1.028499976E-1
1.395157778E2,9.487500414E-3,-1.227874979E-1,5.761250108E-2
1.395182214E2,6.077500060E-2,7.878749818E-2,2.461249940E-2
1.395206651E2,1.319999993E-2,5.321250111E-2,4.289999977E-2
1.395231087E2,-7.108750194E-2,-8.126249909E-2,4.784999788E-2
1.395255522E2,-1.651374996E-1,-1.278750040E-2,1.374999993E-4
1.395279958E2,-2.591874897E-1,2.242625058E-1,-4.991250113E-2
1.395304395E2,-2.763749957E-1,2.242625058E-1,-4.372499883E-2
1.395328830E2,-2.811875045E-1,-3.478749841E-2,-2.914999984E-2
1.395353267E2,-2.616625130E-1,-7.974999957E-3,-2.791249938E-2
1.395377700E2,-1.370874941E-1,1.300749928E-1,-2.419999987E-2
1.395402137E2,1.924999990E-2,6.544999778E-2,-9.624999948E-4
1.395426573E2,5.596249923E-2,-1.300749928E-1,-1.086249948E-2
1.395451010E2,6.448750198E-2,-4.331250116E-2,-7.438749820E-2
1.395475445E2,4.619999975E-2,1.717374921E-1,-1.024374962E-1
1.395499881E2,5.843750015E-2,2.963125110E-1,-8.167500049E-2
1.395524318E2,1.439625025E-1,1.948374957E-1,-6.943749636E-2
1.395548753E2,1.720124930E-1,1.649999991E-2,-9.019999951E-2
1.395573189E2,2.245374918E-1,3.849999979E-2,-1.207249984E-1
1.395597626E2,2.758249938E-1,1.069749966E-1,-1.244374961E-1
1.395622061E2,2.245374918E-1,-2.131249942E-2,-8.291249722E-2
1.395646497E2,9.996250272E-2,-6.531249732E-2,-6.819999963E-2
1.395670934E2,-6.008749828E-2,7.521250099E-2,-7.919999957E-2
1.395695368E2,-1.761374921E-1,1.875499934E-1,-7.796250284E-2
1.395719804E2,-1.553750038E-1,8.978749812E-2,-6.338749826E-2
1.395744241E2,-1.553750038E-1,-1.483625025E-1,-7.067500055E-2
1.395768676E2,-1.090374961E-1,-6.531249732E-2,-9.624999762E-2
1.395793113E2,-8.456250280E-2,1.655499935E-1,-8.167500049E-2
1.395817549E2,-1.608750038E-2,1.997874975E-1,-3.272499889E-2
1.395841984E2,1.801249944E-2,-1.031249948E-2,-7.149999961E-3
1.395866420E2,5.224999785E-2,6.902500242E-2,-7.438749820E-2
1.395890857E2,3.396249935E-2,2.645500004E-1,-1.084875017E-1
1.395915291E2,7.548750192E-2,3.060750067E-1,-9.872499853E-2
1.395939728E2,9.019999951E-2,7.521250099E-2,-6.091250107E-2
1.395964165E2,1.024374962E-1,1.649999991E-2,-4.496249929E-2
1.395988599E2,1.280124933E-1,-3.355000168E-2,-7.548750192E-2
1.396013036E2,1.487749964E-1,7.397499681E-2,-1.072499976E-1
1.396037472E2,1.659625024E-1,1.897500083E-2,-8.415000141E-2
1.396061907E2,7.919999957E-2,-1.043625027E-1,-5.238749832E-2
1.396086344E2,-1.608750038E-2,-6.737499963E-3,-9.391249716E-2
1.396110780E2,-7.961250097E-2,1.460250020E-1,-1.084875017E-1
1.396135214E2,-1.090374961E-1,1.044999957E-1,-6.696250290E-2
1.396159651E2,-1.016125008E-1,-4.826249927E-2,-4.262499884E-2
1.396184088E2,-5.527500063E-2,1.190750003E-1,-7.796250284E-2
1.396208522E2,1.072499994E-2,3.133625090E-1,-6.448750198E-2
1.396232959E2,1.280124933E-1,2.046000063E-1,-1.086249948E-2
1.396257395E2,1.867250055E-1,-6.737499963E-3,5.087499972E-3
1.396281830E2,1.572999954E-1,4.344999790E-2,-4.867500067E-2
1.396306267E2,1.145374998E-1,2.705999911E-1,-8.167500049E-2
1.396330703E2,9.501250088E-2,3.195500076E-1,-7.191249728E-2
1.396355140E2,5.843750015E-2,8.731249720E-2,-4.619999975E-2
1.396379574E2,5.101250112E-2,-2.254999988E-2,-6.215000153E-2
1.396404011E2,9.624999762E-2,-1.773750037E-2,-7.191249728E-2
1.396428447E2,1.390125006E-1,4.949999973E-2,-4.372499883E-2
1.396452882E2,7.301250100E-2,-8.126249909E-2,-1.086249948E-2
1.396477318E2,4.674999975E-3,-1.105500013E-1,-4.138749838E-2
1.396501753E2,-7.479999959E-2,4.455000162E-2,-6.696250290E-2
1.396526190E2,-1.480875015E-1,1.410750002E-1,-5.472499877E-2
1.396550626E2,-1.615625024E-1,6.173750013E-2,-2.791249938E-2
1.396575061E2,-1.566125005E-1,4.702499881E-2,-4.991250113E-2
1.396599497E2,-1.273249984E-1,2.791250050E-1,-4.867500067E-2
1.396623934E2,4.674999975E-3,3.781250119E-1,1.374999993E-3
1.396648368E2,1.207249984E-1,1.423124969E-1,4.661250114E-2
1.396672805E2,1.622499973E-1,-5.183750018E-2,1.237499993E-2
1.396697241E2,1.231999993E-1,7.755000144E-2,-7.438749820E-2
1.396721678E2,9.501250088E-2,2.595999837E-1,-1.146750003E-1
1.396746113E2,7.301250100E-2,1.924999952E-1,-1.109625027E-1
1.396770549E2,5.967500061E-2,-8.483749628E-2,-9.515000135E-2
1.396794986E2,4.124999791E-2,-5.183750018E-2,-1.280124933E-1
1.396819421E2,4.248749837E-2,8.249999583E-2,-1.072499976E-1
1.396843857E2,6.819999963E-2,1.350249946E-1,-6.338749826E-2
1.396868294E2,9.872499853E-2,1.402499992E-2,-3.038750030E-2
1.396892728E2,7.301250100E-2,-2.749999985E-2,-5.348749831E-2
1.396917165E2,9.996250272E-2,1.082125008E-1,-8.167500049E-2
1.396941599E2,7.067500055E-2,-1.787499990E-3,-6.572499871E-2
1.396966036E2,4.619999975E-2,-9.583749622E-2,-7.796250284E-2
1.396990472E2,1.319999993E-2,4.826249927E-2,-9.624999762E-2
1.397014909E2,5.912499968E-3,2.755500078E-1,-6.819999963E-2
1.397039344E2,8.401250094E-2,2.755500078E-1,-1.567500085E-2
1.397063781E2,9.748750180E-2,3.726249933E-2,2.612499986E-3
1.397088217E2,8.401250094E-2,1.402499992E-2,-5.596249923E-2
1.397112651E2,6.448750198E-2,2.083124965E-1,-1.049124971E-1
1.397137087E2,6.448750198E-2,1.900250018E-1,-1.097249985E-1
1.397161524E2,1.801249944E-2,-2.502499893E-2,-1.084875017E-1
1.397185959E2,-6.324999966E-3,-7.878749818E-2,-1.121999994E-1
1.397210395E2,-2.708750032E-2,7.631249726E-2,-1.146750003E-1
1.397234832E2,4.248749837E-2,1.570249945E-1,-6.696250290E-2
1.397259267E2,8.043749630E-2,-3.024999984E-3,5.087499972E-3
1.397283704E2,9.501250088E-2,-6.655000150E-2,1.979999989E-2
1.397308140E2,9.872499853E-2,6.655000150E-2,-1.443750039E-2
1.397332574E2,1.182499975E-1,1.057374999E-1,-2.914999984E-2
1.397357011E2,8.524999768E-2,-9.350000322E-2,-1.086249948E-2
1.397381447E2,7.672499865E-2,-6.173750013E-2,-2.667500079E-2
1.397405882E2,1.352999955E-1,2.730749846E-1,-5.472499877E-2
1.397430319E2,1.842499971E-1,2.437874973E-1,-2.543750033E-2
1.397454755E2,2.135374993E-1,5.073750019E-2,6.489999592E-2
1.397479190E2,2.635875046E-1,1.215500012E-1,1.419000030E-1
1.397503626E2,3.063499928E-1,-1.117874980E-1,1.431374997E-1
1.397528063E2,2.758249938E-1,-2.997500077E-2,9.432499856E-2
1.397552497E2,1.757249981E-1,-1.165999994E-1,2.584999986E-2
1.397576934E2,-1.003750041E-2,-2.008875012E-1,-3.891250119E-2
1.397601370E2,-6.737499684E-2,-3.107500076E-2,-8.648750186E-2
1.397625807E2,-1.211374998E-1,5.802499875E-2,-6.819999963E-2
1.397650241E2,-5.156249925E-2,1.069749966E-1,-9.624999948E-3
1.397674678E2,-5.403750017E-2,-1.263625026E-1,4.661250114E-2
1.397699115E2,3.024999984E-2,-4.702499881E-2,5.637500063E-2
1.397723550E2,1.443750039E-2,1.402499992E-2,5.513750017E-2
1.397747986E2,-2.749999985E-4,-7.507500052E-2,4.289999977E-2
1.397772420E2,-4.427500069E-2,-1.227874979E-1,5.087499972E-3
1.397796857E2,-1.003749967E-1,1.252624989E-1,-2.296249941E-2
1.397821294E2,-3.561250120E-2,4.074124992E-1,-2.199999988E-3
1.397845728E2,1.024374962E-1,2.815999985E-1,3.189999983E-2
1.397870165E2,1.732500046E-1,-4.455000162E-2,6.489999592E-2
1.397894601E2,2.575374842E-1,-3.726249933E-2,5.884999782E-2
1.397919038E2,3.150124848E-1,2.873750031E-2,1.003750041E-2
1.397943473E2,3.015374839E-1,-8.731249720E-2,-3.519999981E-2
1.397967909E2,1.597750038E-1,-2.131250054E-1,-8.043749630E-2
1.397992346E2,1.196249947E-2,-9.583749622E-2,-1.072499976E-1
1.398016781E2,-1.856249943E-2,1.912624985E-1,-9.267500043E-2
1.398041217E2,2.791249938E-2,1.900250018E-1,-3.396249935E-2
1.398065654E2,2.419999987E-2,-1.240250021E-1,3.437500075E-2
1.398090088E2,5.967500061E-2,-1.263625026E-1,1.856249943E-2
1.398114524E2,1.924999990E-2,6.049999967E-2,-4.674999975E-3
1.398138961E2,-2.103750035E-2,-1.154999994E-2,7.562499959E-3
1.398163396E2,-9.556250274E-2,-9.459999949E-2,-2.172499895E-2
1.398187833E2,-1.480875015E-1,1.545500010E-1,-4.867500067E-2
1.398212269E2,-1.126125008E-1,3.598375022E-1,-3.162499890E-2
1.398236704E2,2.199999988E-3,2.547875047E-1,3.079999983E-2
1.398261141E2,7.919999957E-2,-5.802499875E-2,5.761250108E-2
1.398285577E2,8.524999768E-2,-4.262499977E-3,2.337500080E-2
1.398310011E2,9.501250088E-2,1.595000029E-1,-3.272499889E-2
1.398334447E2,1.292500049E-1,5.073750019E-2,-5.967500061E-2
1.398358884E2,5.101250112E-2,-1.483625025E-1,-1.134374961E-1
1.398383319E2,-1.374999993E-2,-4.702499881E-2,-1.647250056E-1
1.398407755E2,8.249999955E-3,1.020250022E-1,-1.500124931E-1
1.398432192E2,8.648750186E-2,5.499999970E-3,-6.819999963E-2
1.398456627E2,9.872499853E-2,-1.545500010E-1,1.484999992E-2
1.398481063E2,5.472499877E-2,-1.703625023E-1,1.237499993E-2
1.398505500E2,7.067500055E-2,5.926249921E-2,-2.296249941E-2
1.398529934E2,4.001250118E-2,1.168750040E-2,-3.519999981E-2
1.398554370E2,-6.324999966E-3,-1.362625062E-1,-4.991250113E-2
1.398578807E2,-5.527500063E-2,7.631249726E-2,-8.167500049E-2
1.398603242E2,-3.684999794E-2,2.560249865E-1,-8.043749630E-2
1.398627679E2,4.124999791E-2,1.900250018E-1,-4.496249929E-2
1.398652115E2,4.977500066E-2,-5.802499875E-2,1.732499897E-2
1.398676550E2,5.719999969E-2,-1.093124971E-1,2.584999986E-2
1.398700987E2,6.572499871E-2,1.080750003E-1,5.087499972E-3
1.398725423E2,4.248749837E-2,2.749999985E-2,-1.938750036E-2
1.398749860E2,5.912499968E-3,-1.643124968E-1,-4.372499883E-2
1.398774294E2,-6.379999965E-2,-1.325500011E-1,-9.391249716E-2
1.398798730E2,-1.211374998E-1,6.531249732E-2,-1.097249985E-1
1.398823168E2,-5.403750017E-2,1.190750003E-1,-9.996250272E-2
1.398847602E2,-3.808749840E-2,-1.020250022E-1,-1.443750039E-2
1.398872038E2,-1.003750041E-2,-1.667875051E-1,4.056249931E-2
1.398896475E2,1.691249944E-2,-2.378750034E-2,1.608750038E-2
1.398920910E2,2.172499895E-2,-1.787499990E-3,1.374999993E-4
1.398945346E2,-4.056249931E-2,-1.630750000E-1,-2.419999987E-2
1.398969781E2,-7.837499678E-2,-4.262499977E-3,-5.115000159E-2
1.398994218E2,-6.984999776E-2,2.583625019E-1,-3.891250119E-2
1.399018654E2,-1.127499994E-2,2.242625058E-1,-1.443750039E-2
1.399043088E2,2.419999987E-2,-4.262499977E-3,-2.791249938E-2
1.399067525E2,-1.979999989E-2,-6.778749824E-2,-3.396249935E-2
1.399091961E2,2.296249941E-2,9.473749995E-2,-4.619999975E-2
1.399116396E2,8.772499859E-2,4.262499977E-3,-6.819999963E-2
1.399140833E2,-7.562499959E-3,-2.241249979E-1,-1.292500049E-1
1.399165269E2,-8.827500045E-2,-1.240250021E-1,-1.720124930E-1
1.399189706E2,-1.236125007E-1,3.244999796E-2,-1.817750037E-1
1.399214141E2,-7.108750194E-2,1.484999955E-1,-1.561999917E-1
1.399238577E2,-5.403750017E-2,-7.755000144E-2,-8.043749630E-2
1.399263014E2,-8.799999952E-3,-1.093124971E-1,-4.248749837E-2
1.399287448E2,2.667500079E-2,5.444999784E-2,-3.519999981E-2
1.399311885E2,5.912499968E-3,-4.083750024E-2,-3.519999981E-2
1.399336322E2,-5.087499972E-3,-1.165999994E-1,-6.091250107E-2
1.399360756E2,-2.103750035E-2,1.020250022E-1,-7.796250284E-2
1.399385192E2,2.048750035E-2,2.975499928E-1,-5.843750015E-2
1.399409629E2,1.072499976E-1,1.533125043E-1,-1.814999990E-2
1.399434064E2,1.084875017E-1,-4.262499977E-3,4.056249931E-2
1.399458501E2,1.219625026E-1,-1.032624990E-1,3.561250120E-2
1.399482937E2,1.524875015E-1,3.478749841E-2,1.003750041E-2
1.399507372E2,1.121999994E-1,-3.726249933E-2,-1.814999990E-2
1.399531809E2,2.199999988E-3,-1.813624948E-1,-4.991250113E-2
1.399556245E2,-7.603749633E-2,-8.978749812E-2,-7.796250284E-2
1.399580679E2,-1.603250057E-1,2.021249942E-2,-6.572499871E-2
1.399605116E2,-7.603749633E-2,8.497499675E-2,-4.372499883E-2
1.399629552E2,-5.279999971E-2,-1.520749927E-1,4.056249931E-2
1.399653987E2,-4.551250115E-2,-2.693625093E-1,1.003749967E-1
1.399678423E2,2.667500079E-2,-1.935999990E-1,8.937499672E-2
1.399702860E2,9.487500414E-3,-1.703625023E-1,5.513750017E-2
1.399727295E2,-7.479999959E-2,-1.790249944E-1,2.708750032E-2
1.399751732E2,-1.175625026E-1,1.168750040E-2,1.979999989E-2
1.399776168E2,-8.827500045E-2,2.571249902E-1,5.389999971E-2
1.399800602E2,-3.451250121E-2,2.143625021E-1,6.379999965E-2
1.399825039E2,3.643750027E-2,2.749999985E-2,6.613750011E-2
1.399849475E2,-6.324999966E-3,-6.902500242E-2,7.108750194E-2
1.399873910E2,4.674999975E-3,-3.726249933E-2,7.590000331E-2
1.399898347E2,1.024374962E-1,-3.849999979E-2,4.784999788E-2
1.399922783E2,4.372499883E-2,-3.060750067E-1,1.003750041E-2
1.399947218E2,-6.379999965E-2,-2.315499932E-1,-3.891250119E-2
1.399971655E2,-1.003749967E-1,-2.749999985E-2,-4.372499883E-2
1.399996091E2,-1.065625027E-1,4.455000162E-2,-9.624999948E-4
1.400020528E2,-8.579999954E-2,-7.631249726E-2,5.637500063E-2
1.400044962E2,-1.732499897E-2,-3.973750025E-2,6.379999965E-2
1.400069398E2,1.443750039E-2,-3.024999984E-3,5.761250108E-2
1.400093835E2,1.319999993E-2,-1.385999918E-1,5.279999971E-2
1.400118270E2,-1.374999993E-2,-1.850749999E-1,1.608750038E-2
1.400142706E2,-5.279999971E-2,9.102500230E-2,2.461249940E-2
1.400167143E2,-5.884999782E-2,2.938374877E-1,5.389999971E-2
1.400191578E2,3.272499889E-2,1.484999955E-1,9.913749993E-2
1.400216014E2,6.572499871E-2,-4.949999973E-2,1.003749967E-1
1.400240449E2,6.819999963E-2,1.167374998E-1,3.561250120E-2
1.400264886E2,8.277499676E-2,2.022625059E-1,1.732499897E-2
1.400289322E2,9.253749996E-2,1.044999994E-2,2.708750032E-2
1.400313756E2,2.901249938E-2,-2.118874937E-1,-7.149999961E-3
1.400338193E2,-3.203750029E-2,-3.231250122E-2,-4.248749837E-2
1.400362629E2,-8.937499672E-2,1.117874980E-1,-2.419999987E-2
1.400387064E2,-4.303750023E-2,-9.074999951E-3,3.932499886E-2
1.400411501E2,-7.232499868E-2,-1.570249945E-1,7.837499678E-2
1.400435937E2,-8.579999954E-2,-5.499999970E-4,5.884999782E-2
1.400460374E2,-8.084999770E-2,4.344999790E-2,6.737499684E-2
1.400484809E2,-8.703749627E-2,-1.007874981E-1,6.861250103E-2
1.400509245E2,-1.260875016E-1,-1.068374962E-1,2.956249937E-2
1.400533682E2,-1.003749967E-1,1.264999956E-1,3.932499886E-2
1.400558116E2,-4.908749834E-2,1.325500011E-1,8.813749999E-2
1.400582553E2,-2.749999985E-4,-5.802499875E-2,9.790000319E-2
1.400606990E2,-1.732499897E-2,-4.826249927E-2,3.932499886E-2
1.400631424E2,-3.561250120E-2,1.300749928E-1,1.374999993E-3
1.400655860E2,-1.251249947E-2,1.533125043E-1,1.979999989E-2
1.400680297E2,-3.327500075E-2,-9.583749622E-2,1.003750041E-2
1.400704732E2,-1.028499976E-1,-1.863124967E-1,-4.372499883E-2
1.400729169E2,-1.090374961E-1,-4.702499881E-2,-6.819999963E-2
1.400753605E2,-1.223749965E-1,-1.526249945E-2,-2.419999987E-2
1.400778039E2,-1.346125007E-1,-1.630750000E-1,2.832499892E-2
1.400802476E2,-1.370874941E-1,-1.203124970E-1,2.337500080E-2
1.400826912E2,-1.200374961E-1,1.897500083E-2,3.079999983E-2
1.400851347E2,-1.090374961E-1,-4.826249927E-2,4.056249931E-2
1.400875784E2,-8.332499862E-2,-2.095499933E-1,2.708750032E-2
1.400900220E2,-7.232499868E-2,-5.555000156E-2,1.374999993E-4
1.400924654E2,-4.661250114E-2,1.777874976E-1,2.213750035E-2
1.400949091E2,-1.003750041E-2,1.362625062E-1,5.513750017E-2
1.400973527E2,1.924999990E-2,-4.702499881E-2,7.837499678E-2
1.400997964E2,3.148749843E-2,-2.997500077E-2,4.289999977E-2
1.401022399E2,7.177499682E-2,1.007874981E-1,3.849999979E-3
1.401046835E2,5.472499877E-2,4.221250117E-2,-8.387500420E-3
1.401071270E2,1.072499994E-2,-1.007874981E-1,-3.437499981E-3
1.401095707E2,-2.956249937E-2,-1.898874938E-1,-3.891250119E-2
1.401120143E2,-3.451250121E-2,-2.254999988E-2,-5.967500061E-2
1.401144578E2,-6.008749828E-2,-4.949999973E-2,-2.914999984E-2
1.401169014E2,-2.103750035E-2,-1.850749999E-1,3.203750029E-2
1.401193451E2,-1.003750041E-2,-1.472624987E-1,7.961250097E-2
1.401217885E2,4.496249929E-2,-5.307500064E-2,9.308750182E-2
1.401242322E2,5.348749831E-2,-2.168374956E-1,1.101374999E-1
1.401266759E2,4.867500067E-2,-2.986499965E-1,1.370874941E-1
1.401291193E2,3.519999981E-2,-1.740749925E-1,1.138499975E-1
1.401315630E2,-2.749999985E-4,2.315499932E-1,1.064250022E-1
1.401340066E2,-1.512499992E-3,1.240250021E-1,1.431374997E-1
1.401364503E2,1.567500085E-2,-7.878749818E-2,1.736624986E-1
1.401388938E2,1.567500085E-2,-3.478749841E-2,1.626625061E-1
1.401413374E2,4.743750021E-2,-1.031249948E-2,1.578499973E-1
1.401437811E2,4.124999791E-2,-1.165999994E-1,1.370874941E-1
1.401462245E2,-5.279999971E-2,-2.633124888E-1,6.613750011E-2
1.401486682E2,-8.332499862E-2,-1.020250022E-1,2.103750035E-2
1.401511119E2,-1.383250058E-1,4.262499977E-3,2.337500080E-2
1.401535553E2,-1.211374998E-1,-1.897500083E-2,4.908749834E-2
1.401559989E2,-6.627500057E-2,-8.002500236E-2,1.199000031E-1
1.401584426E2,2.296249941E-2,-1.278750040E-2,1.761374921E-1
1.401608861E2,6.324999779E-2,-2.131249942E-2,1.981374919E-1
1.401633298E2,9.624999762E-2,-1.765500009E-1,1.786125004E-1
1.401657734E2,8.153750002E-2,-1.753125042E-1,1.468500048E-1
1.401682168E2,5.472499877E-2,8.731249720E-2,1.688500047E-1
1.401706604E2,2.791249938E-2,1.863124967E-1,1.993750036E-1
1.401731041E2,1.567500085E-2,1.526249945E-2,1.956624985E-1
1.401755476E2,-3.561250120E-2,1.278750040E-2,1.480875015E-1
1.401779913E2,-9.308750182E-2,2.340250015E-1,1.211374998E-1
1.401804349E2,-7.356250286E-2,1.997874975E-1,1.443749964E-1
1.401828784E2,-7.603749633E-2,-1.153625026E-1,1.528999954E-1
1.401853220E2,-9.308750182E-2,-1.337874979E-1,9.556250274E-2
1.401877657E2,-1.175625026E-1,1.044999957E-1,8.937499672E-2
1.401902092E2,-5.279999971E-2,-1.526249945E-2,1.419000030E-1
1.401926528E2,-1.127499994E-2,-1.275999993E-1,1.566125005E-1
1.401950965E2,-8.799999952E-3,-7.273750007E-2,1.199000031E-1
1.401975399E2,1.196249947E-2,3.355000168E-2,1.260875016E-1
1.401999836E2,-6.324999966E-3,-3.602499887E-2,1.370874941E-1
1.402024272E2,-1.732499897E-2,-6.407500058E-2,9.556250274E-2
1.402048707E2,-7.232499868E-2,1.264999956E-1,1.016125008E-1
1.402073144E2,-6.324999966E-3,2.035000026E-1,1.566125005E-1
1.402097580E2,5.596249923E-2,2.626249939E-2,1.748999953E-1
1.402122015E2,3.024999984E-2,-4.578749835E-2,1.053249985E-1
1.402146451E2,-1.251249947E-2,1.484999955E-1,6.256250292E-2
1.402170888E2,-3.451250121E-2,1.643124968E-1,9.666249901E-2
1.402195322E2,7.012499962E-3,4.262499977E-3,9.556250274E-2
1.402219758E2,-7.961250097E-2,-1.227874979E-1,3.808749840E-2
1.402244195E2,-8.579999954E-2,2.268750034E-2,5.087499972E-3
1.402268632E2,-5.032499880E-2,8.855000138E-2,5.389999971E-2
1.402293067E2,-3.327500075E-2,-1.227874979E-1,1.186624989E-1
1.402317503E2,-3.808749840E-2,-1.350249946E-1,1.174250022E-1
1.402341940E2,-6.627500057E-2,6.421250105E-2,1.028499976E-1
1.402366375E2,-6.503749639E-2,5.678749830E-2,1.101374999E-1
1.402390811E2,-1.016125008E-1,-1.252624989E-1,9.061250091E-2
1.402415248E2,-1.113749966E-1,-1.402499992E-2,4.413750023E-2
1.402439682E2,-1.016125008E-1,2.340250015E-1,7.232499868E-2
1.402464118E2,-8.084999770E-2,7.878749818E-2,1.223749965E-1
1.402488553E2,-5.403750017E-2,-1.117874980E-1,1.199000031E-1
1.402512990E2,-9.556250274E-2,-6.283749640E-2,6.861250103E-2
1.402537426E2,-1.077999994E-1,1.350249946E-1,4.179999977E-2
1.402561861E2,-1.211374998E-1,9.102500230E-2,6.256250292E-2
1.402586298E2,-1.493249983E-1,-1.643124968E-1,4.908749834E-2
1.402610734E2,-1.431374997E-1,-9.831249714E-2,1.374999993E-3
1.402635169E2,-1.297999918E-1,3.602499887E-2,1.484999992E-2
1.402659606E2,-9.556250274E-2,-1.773750037E-2,5.279999971E-2
1.402684042E2,-1.248499975E-1,-2.705999911E-1,6.737499684E-2
1.402708479E2,-1.028499976E-1,-4.949999973E-2,4.413750023E-2
1.402732913E2,-1.028499976E-1,5.444999784E-2,4.289999977E-2
1.402757350E2,-9.927500039E-2,-3.602499887E-2,4.661250114E-2
1.402781786E2,-1.285624951E-1,-1.044999957E-1,2.832499892E-2
1.402806221E2,-9.556250274E-2,2.486000061E-1,3.684999794E-2
1.402830657E2,-1.732499897E-2,2.400749922E-1,6.489999592E-2
1.402855094E2,3.024999984E-2,9.212499484E-3,1.150875017E-1
1.402879529E2,5.719999969E-2,-9.226249903E-2,1.040875018E-1
1.402903965E2,5.224999785E-2,2.749999985E-2,6.256250292E-2
1.402928402E2,3.891250119E-2,1.240250021E-1,5.761250108E-2
1.402952836E2,3.437499981E-3,-4.826249927E-2,7.590000331E-2
1.402977273E2,-3.808749840E-2,-9.955000132E-2,5.032499880E-2
1.403001709E2,-3.932499886E-2,-6.737499963E-3,4.661250114E-2
1.403026144E2,-6.379999965E-2,6.874999963E-4,7.961250097E-2
1.403050581E2,-4.551250115E-2,-1.142624989E-1,1.333750039E-1
1.403075017E2,-4.551250115E-2,-1.447875053E-1,1.443749964E-1
1.403099451E2,-3.561250120E-2,3.121249937E-2,1.346125007E-1
1.403123888E2,-5.403750017E-2,-9.074999951E-3,1.406625062E-1
1.403148324E2,-3.079999983E-2,-1.288374960E-1,1.199000031E-1
1.403172759E2,-1.856249943E-2,-1.031249948E-2,1.003749967E-1
1.403197195E2,2.048750035E-2,1.607374996E-1,1.419000030E-1
1.403221632E2,4.248749837E-2,3.726249933E-2,1.919499934E-1
1.403246067E2,6.448750198E-2,-1.423124969E-1,1.809500009E-1
1.403270503E2,3.272499889E-2,3.849999979E-2,1.223749965E-1
1.403294940E2,1.443750039E-2,1.887875050E-1,1.174250022E-1
1.403319374E2,2.172499895E-2,5.321250111E-2,1.383250058E-1
1.403343811E2,-2.832499892E-2,-2.168374956E-1,9.556250274E-2
1.403368247E2,-6.132499874E-2,-6.049999967E-2,3.313750029E-2
1.403392682E2,-9.803749621E-2,8.621250093E-2,3.203750029E-2
1.403417119E2,-1.248499975E-1,-1.402499992E-2,7.108750194E-2
1.403441555E2,-1.443749964E-1,-2.180749923E-1,9.666249901E-2
